Team,Time,Type,Puzzle,Submission,Response
bfg,2020-02-01 13:30:30,unlock,equestrian-tour,,
bfg,2020-02-01 13:30:34,submission,the-key-is-going-slow-and-steady,STEP,Wrong Answer.
dragon,2020-02-01 13:30:39,submission,flying-high,EMPIRESTATEBUILDING,Correct!
dragon,2020-02-01 13:30:39,solve,flying-high,,
dragon,2020-02-01 13:30:39,unlock,equestrian-tour,,
xxrated,2020-02-01 13:30:50,submission,flying-high,CARESS,Wrong Answer.
chvateau,2020-02-01 13:30:52,submission,flying-high,1250FT,Almost there! What's something that's 1250 ft?
pppppp,2020-02-01 13:31:01,submission,art-of-the-dress,CLASSICBLUE,Wrong Answer.
Lesgaulois,2020-02-01 13:31:11,submission,flying-high,1250FT,Almost there! What's something that's 1250 ft?
theology,2020-02-01 13:31:22,submission,applejacks-game,LONGBRANCHSALOON,Correct!
theology,2020-02-01 13:31:22,solve,applejacks-game,,
cardinality,2020-02-01 13:31:35,submission,number-hunting,CHATEAU,Wrong Answer.
mysterymachine,2020-02-01 13:31:47,submission,flying-high,CARPAL,Wrong Answer.
Lesgaulois,2020-02-01 13:31:49,submission,flying-high,EMPIRESTATEBUILDING,Correct!
Lesgaulois,2020-02-01 13:31:49,solve,flying-high,,
bmf,2020-02-01 13:32:12,submission,art-of-the-dress,MAGNET,Wrong Answer.
chvateau,2020-02-01 13:32:13,submission,flying-high,EMPIRESTATEBUILDING,Correct!
chvateau,2020-02-01 13:32:13,solve,flying-high,,
sean,2020-02-01 13:32:23,unlock,art-of-the-dress,,
sean,2020-02-01 13:32:23,unlock,not-quite-a-polka,,
sean,2020-02-01 13:32:23,unlock,applejacks-game,,
sean,2020-02-01 13:32:23,unlock,its-a-long-story,,
sean,2020-02-01 13:32:23,unlock,the-key-is-going-slow-and-steady,,
sean,2020-02-01 13:32:23,unlock,flying-high,,
fury,2020-02-01 13:32:54,submission,the-key-is-going-slow-and-steady,TORTOISE,Wrong Answer.
mamatete,2020-02-01 13:33:23,submission,cross-eyed,INSPIRATIONMANIFESTATION,Wrong Answer.
mamatete,2020-02-01 13:33:26,submission,cross-eyed,INSPIRATION,Correct!
mamatete,2020-02-01 13:33:26,solve,cross-eyed,,
halibut,2020-02-01 13:33:28,submission,recommendations,SONIC,Correct!
halibut,2020-02-01 13:33:28,solve,recommendations,,
halibut,2020-02-01 13:33:28,unlock,anthropology,,
bmf,2020-02-01 13:34:07,submission,art-of-the-dress,PARTISAN,"It's time we settled this, with a vote. As a team, vote by sending a single email to puzzlesaremagic+thedress@gmail.com, whose subject is exactly ""White and Gold"" or ""Blue and Black"". Put your team name in the body. You should get a reply soon."
gravel,2020-02-01 13:34:16,submission,flying-high,ISSOFT,Wrong Answer.
gravel,2020-02-01 13:34:18,submission,flying-high,INSOFT,Wrong Answer.
barkcolossus,2020-02-01 13:34:22,submission,not-quite-a-polka,MAIDOFTHEMIST,Correct!
barkcolossus,2020-02-01 13:34:22,solve,not-quite-a-polka,,
barkcolossus,2020-02-01 13:34:22,unlock,equestrian-tour,,
WeDaBest,2020-02-01 13:34:24,submission,flying-high,CARPEDIEM,Wrong Answer.
gravel,2020-02-01 13:35:13,submission,flying-high,JIROFT,Wrong Answer.
mysterymachine,2020-02-01 13:35:33,submission,applejacks-game,LONGBRANCHSALOON,Correct!
mysterymachine,2020-02-01 13:35:33,solve,applejacks-game,,
Lesgaulois,2020-02-01 13:35:43,submission,not-quite-a-polka,MAIDOFTHEMIST,Correct!
Lesgaulois,2020-02-01 13:35:43,solve,not-quite-a-polka,,
kfcfriends,2020-02-01 13:35:44,submission,flying-high,DRAGSTRIP,Wrong Answer.
toaster,2020-02-01 13:35:47,submission,applejacks-game,LONGBRANCHSALOON,Correct!
toaster,2020-02-01 13:35:47,solve,applejacks-game,,
monocorns,2020-02-01 13:35:50,submission,applejacks-game,LONGBRANCHSALOON,Correct!
monocorns,2020-02-01 13:35:50,solve,applejacks-game,,
cardinality,2020-02-01 13:35:51,submission,number-hunting,PERFECT,Correct!
cardinality,2020-02-01 13:35:51,solve,number-hunting,,
cardinality,2020-02-01 13:35:51,unlock,seasoned-traveler,,
barley,2020-02-01 13:35:57,submission,applejacks-game,LONGBRANCHSALOON,Correct!
barley,2020-02-01 13:35:57,solve,applejacks-game,,
WeDaBest,2020-02-01 13:36:24,submission,flying-high,CARDACROSS,Wrong Answer.
forks,2020-02-01 13:36:34,submission,applejacks-game,LONGBRANCHSALOON,Correct!
forks,2020-02-01 13:36:34,solve,applejacks-game,,
WeDaBest,2020-02-01 13:36:45,submission,flying-high,CARPACROSS,Wrong Answer.
trotsteppers,2020-02-01 13:37:04,submission,equestrian-tour,PLACEBIGGERONTHEINSIDE,Almost there! What's a place bigger on the inside?
trotsteppers,2020-02-01 13:37:08,submission,equestrian-tour,TARDIS,Correct!
trotsteppers,2020-02-01 13:37:08,solve,equestrian-tour,,
trotsteppers,2020-02-01 13:37:09,unlock,cross-eyed,,
trotsteppers,2020-02-01 13:37:09,unlock,imperial-geography,,
trotsteppers,2020-02-01 13:37:09,unlock,number-hunting,,
trotsteppers,2020-02-01 13:37:09,unlock,recommendations,,
kfcfriends,2020-02-01 13:37:30,submission,flying-high,FLY,Wrong Answer.
potato,2020-02-01 13:37:45,submission,the-key-is-going-slow-and-steady,VENETIAN,Correct!
potato,2020-02-01 13:37:45,solve,the-key-is-going-slow-and-steady,,
nes-mich,2020-02-01 13:37:59,submission,flying-high,CAROVT,Wrong Answer.
trotsteppers,2020-02-01 13:38:15,submission,its-a-long-story,WASHINGTONMONUMENT,Wrong Answer.
trotsteppers,2020-02-01 13:38:23,submission,the-key-is-going-slow-and-steady,WASHINGTONMONUMENT,Wrong Answer.
nes-mich,2020-02-01 13:38:31,submission,flying-high,CAROFT,Wrong Answer.
mamatete,2020-02-01 13:38:32,submission,number-hunting,PRIME,Wrong Answer.
mamatete,2020-02-01 13:38:35,submission,number-hunting,COMPOSITE,Wrong Answer.
teammate,2020-02-01 13:38:44,submission,equestrian-tour,PLACEBIGGERONTHEINSIDE,Almost there! What's a place bigger on the inside?
teammate,2020-02-01 13:38:45,submission,equestrian-tour,TARDIS,Correct!
teammate,2020-02-01 13:38:45,solve,equestrian-tour,,
teammate,2020-02-01 13:38:45,unlock,cross-eyed,,
teammate,2020-02-01 13:38:45,unlock,imperial-geography,,
teammate,2020-02-01 13:38:45,unlock,number-hunting,,
teammate,2020-02-01 13:38:45,unlock,recommendations,,
starsandbars,2020-02-01 13:39:37,submission,flying-high,CARDED,Wrong Answer.
nes-mich,2020-02-01 13:39:54,submission,flying-high,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,Wrong Answer.
teammate,2020-02-01 13:39:59,submission,its-a-long-story,GRIFFITH,Wrong Answer.
teammate,2020-02-01 13:40:12,submission,the-key-is-going-slow-and-steady,GRIFFITH,Wrong Answer.
nes,2020-02-01 13:40:17,submission,the-key-is-going-slow-and-steady,FLAMINGO,Wrong Answer.
trufact,2020-02-01 13:40:20,submission,the-key-is-going-slow-and-steady,VENETIAN,Correct!
trufact,2020-02-01 13:40:20,solve,the-key-is-going-slow-and-steady,,
moreaboutvikings,2020-02-01 13:40:26,submission,not-quite-a-polka,MAIDOFTHEMIST,Correct!
moreaboutvikings,2020-02-01 13:40:26,solve,not-quite-a-polka,,
nes,2020-02-01 13:40:35,submission,the-key-is-going-slow-and-steady,CROMWELL,Wrong Answer.
teammate,2020-02-01 13:40:37,submission,the-key-is-going-slow-and-steady,GRIFFITHPARK,Wrong Answer.
nes,2020-02-01 13:40:43,submission,the-key-is-going-slow-and-steady,BELLAGIO,Wrong Answer.
nes,2020-02-01 13:40:46,submission,the-key-is-going-slow-and-steady,MANDALAY,Wrong Answer.
teammate,2020-02-01 13:40:48,submission,its-a-long-story,GRIFFITHPARK,Wrong Answer.
nes,2020-02-01 13:40:54,submission,the-key-is-going-slow-and-steady,VENETIAN,Correct!
nes,2020-02-01 13:40:54,solve,the-key-is-going-slow-and-steady,,
duckgizzards,2020-02-01 13:41:23,submission,the-key-is-going-slow-and-steady,VARMING,Wrong Answer.
nes,2020-02-01 13:41:25,submission,art-of-the-dress,HIMALAYAS,Wrong Answer.
nes,2020-02-01 13:41:34,submission,art-of-the-dress,VALLEYOFSILENCE,Wrong Answer.
teammate,2020-02-01 13:41:50,submission,its-a-long-story,GRIFFITHOBSERVATORY,Wrong Answer.
batamaran,2020-02-01 13:41:50,submission,applejacks-game,LONGBRANCHSALOON,Correct!
batamaran,2020-02-01 13:41:50,solve,applejacks-game,,
batamaran,2020-02-01 13:41:50,unlock,equestrian-tour,,
belmonsters,2020-02-01 13:41:52,submission,not-quite-a-polka,MAIDOFTHEMIST,Correct!
belmonsters,2020-02-01 13:41:52,solve,not-quite-a-polka,,
UMDB2B,2020-02-01 13:41:58,submission,not-quite-a-polka,PUFF,Wrong Answer.
teammate,2020-02-01 13:42:01,submission,the-key-is-going-slow-and-steady,GRIFFITHOBSERVATORY,Wrong Answer.
dron,2020-02-01 13:42:17,submission,the-key-is-going-slow-and-steady,ANAGRAM,Wrong Answer.
kfcfriends,2020-02-01 13:42:18,submission,flying-high,EMPIRESTATEBUILDING,Correct!
kfcfriends,2020-02-01 13:42:18,solve,flying-high,,
dron,2020-02-01 13:42:19,submission,the-key-is-going-slow-and-steady,ROTATE,Wrong Answer.
upperteam,2020-02-01 13:42:24,submission,applejacks-game,LONGBRANCHSALOON,Correct!
upperteam,2020-02-01 13:42:24,solve,applejacks-game,,
WereDoomed,2020-02-01 13:42:28,submission,flying-high,CARPET,Wrong Answer.
Fimtg,2020-02-01 13:42:40,submission,art-of-the-dress,PANTONE,Keep going!
mysterymachine,2020-02-01 13:42:57,submission,flying-high,CARDIO,Wrong Answer.
nes,2020-02-01 13:43:00,submission,art-of-the-dress,WESTSHOULDER,Wrong Answer.
nes,2020-02-01 13:43:02,submission,art-of-the-dress,EASTSHOULDER,Wrong Answer.
dron,2020-02-01 13:43:11,submission,the-key-is-going-slow-and-steady,VENETIAN,Correct!
dron,2020-02-01 13:43:11,solve,the-key-is-going-slow-and-steady,,
nes,2020-02-01 13:43:19,submission,art-of-the-dress,RONGBUKMONASTERY,Wrong Answer.
garidan,2020-02-01 13:43:23,submission,applejacks-game,LONGBRANCHSALOON,Correct!
garidan,2020-02-01 13:43:23,solve,applejacks-game,,
Mobius,2020-02-01 13:43:28,submission,equestrian-tour,TARDIS,Correct!
Mobius,2020-02-01 13:43:28,solve,equestrian-tour,,
Mobius,2020-02-01 13:43:28,unlock,cross-eyed,,
Mobius,2020-02-01 13:43:28,unlock,imperial-geography,,
Mobius,2020-02-01 13:43:28,unlock,number-hunting,,
Mobius,2020-02-01 13:43:28,unlock,recommendations,,
nes,2020-02-01 13:43:29,submission,art-of-the-dress,RONGBUK,Wrong Answer.
aaroncbader,2020-02-01 13:43:33,submission,flying-high,CARROT,Wrong Answer.
nes,2020-02-01 13:43:35,submission,art-of-the-dress,GREENBOOTS,Correct!
nes,2020-02-01 13:43:35,solve,art-of-the-dress,,
teameagletime,2020-02-01 13:43:45,unlock,art-of-the-dress,,
teameagletime,2020-02-01 13:43:45,unlock,not-quite-a-polka,,
teameagletime,2020-02-01 13:43:45,unlock,applejacks-game,,
teameagletime,2020-02-01 13:43:45,unlock,its-a-long-story,,
teameagletime,2020-02-01 13:43:45,unlock,the-key-is-going-slow-and-steady,,
teameagletime,2020-02-01 13:43:45,unlock,flying-high,,
fizzlepop,2020-02-01 13:43:49,submission,anthropology,GAUNTLET,Correct!
fizzlepop,2020-02-01 13:43:49,solve,anthropology,,
fizzlepop,2020-02-01 13:43:49,unlock,seasoned-traveler,,
Fimtg,2020-02-01 13:43:55,submission,art-of-the-dress,TEST,Wrong Answer.
MiltonChicken,2020-02-01 13:44:01,submission,flying-high,CARSAW,Wrong Answer.
zofiyaslightning,2020-02-01 13:44:05,submission,its-a-long-story,BROWNMEMORIALPRESBYTERIANCHURCH,Wrong Answer.
hizamianuar,2020-02-01 13:44:21,submission,not-quite-a-polka,MOSTOFTHETIME,Wrong Answer.
teammate,2020-02-01 13:44:28,submission,its-a-long-story,EXCALIBUR,Wrong Answer.
zofiyaslightning,2020-02-01 13:44:30,submission,its-a-long-story,SEVENFOOTKNOLLLIGHT,Wrong Answer.
teammate,2020-02-01 13:44:33,submission,the-key-is-going-slow-and-steady,EXCALIBUR,Wrong Answer.
Anaxciot,2020-02-01 13:44:53,submission,art-of-the-dress,PI,Wrong Answer.
chicken,2020-02-01 13:44:54,submission,flying-high,CARPET,Wrong Answer.
pink_e_pi,2020-02-01 13:44:57,submission,flying-high,DETUNATA,Wrong Answer.
duckgizzards,2020-02-01 13:44:59,submission,the-key-is-going-slow-and-steady,HOLLYWOODSIGN,Wrong Answer.
duckgizzards,2020-02-01 13:45:04,submission,the-key-is-going-slow-and-steady,STAPLESCENTER,Wrong Answer.
Anaxciot,2020-02-01 13:45:15,submission,art-of-the-dress,49564764,Wrong Answer.
SParkleoPS,2020-02-01 13:45:18,submission,art-of-the-dress,PLUMCRYSTALPONY,Wrong Answer.
bfg,2020-02-01 13:45:29,submission,equestrian-tour,PLACEBIGGERONTHEINSIDE,Almost there! What's a place bigger on the inside?
duckgizzards,2020-02-01 13:45:32,submission,the-key-is-going-slow-and-steady,GRIFFITHOBSERVATORY,Wrong Answer.
bfg,2020-02-01 13:45:40,submission,equestrian-tour,HEART,Wrong Answer.
pppppp,2020-02-01 13:45:42,submission,art-of-the-dress,PARTISAN,"It's time we settled this, with a vote. As a team, vote by sending a single email to puzzlesaremagic+thedress@gmail.com, whose subject is exactly ""White and Gold"" or ""Blue and Black"". Put your team name in the body. You should get a reply soon."
duckgizzards,2020-02-01 13:45:45,submission,the-key-is-going-slow-and-steady,GRIFFITH,Wrong Answer.
SParkleoPS,2020-02-01 13:45:53,submission,art-of-the-dress,PALEPLUM,Wrong Answer.
bfg,2020-02-01 13:45:53,submission,equestrian-tour,TARDIS,Correct!
bfg,2020-02-01 13:45:53,solve,equestrian-tour,,
bfg,2020-02-01 13:45:53,unlock,cross-eyed,,
bfg,2020-02-01 13:45:53,unlock,imperial-geography,,
bfg,2020-02-01 13:45:53,unlock,number-hunting,,
bfg,2020-02-01 13:45:53,unlock,recommendations,,
MiltonChicken,2020-02-01 13:45:56,submission,flying-high,CARCD,Wrong Answer.
duckgizzards,2020-02-01 13:45:57,submission,the-key-is-going-slow-and-steady,HOLLYWOOD,Wrong Answer.
MiltonChicken,2020-02-01 13:45:58,submission,flying-high,CARAD,Wrong Answer.
Anaxciot,2020-02-01 13:45:58,submission,art-of-the-dress,INCAIRIS,Wrong Answer.
MiltonChicken,2020-02-01 13:45:58,submission,flying-high,CARID,Wrong Answer.
Anaxciot,2020-02-01 13:46:01,submission,art-of-the-dress,INCA,Wrong Answer.
duckgizzards,2020-02-01 13:46:03,submission,the-key-is-going-slow-and-steady,SUNSETBOULEVARD,Wrong Answer.
Fimtg,2020-02-01 13:46:04,submission,art-of-the-dress,PANTONE278C,Wrong Answer.
Lesgaulois,2020-02-01 13:46:05,submission,art-of-the-dress,PANTONE,Keep going!
SParkleoPS,2020-02-01 13:46:05,submission,art-of-the-dress,BLACKGOLD,Wrong Answer.
duckgizzards,2020-02-01 13:46:06,submission,the-key-is-going-slow-and-steady,DOLBYTHEATRE,Wrong Answer.
SParkleoPS,2020-02-01 13:46:09,submission,art-of-the-dress,OIL,Wrong Answer.
Lesgaulois,2020-02-01 13:46:10,submission,art-of-the-dress,PALEGOLD,Wrong Answer.
mysterymachine,2020-02-01 13:46:19,submission,flying-high,CAPITAL,Wrong Answer.
duckgizzards,2020-02-01 13:46:25,submission,the-key-is-going-slow-and-steady,THEBROAD,Wrong Answer.
duckgizzards,2020-02-01 13:46:28,submission,the-key-is-going-slow-and-steady,DODGERSTADIUM,Wrong Answer.
rocklobsters,2020-02-01 13:46:29,submission,applejacks-game,APPLELOOSATITANSAUDIOMANUFACTURERSMIKEDOUGHTYALBUMSAPPLELOOSATITANSJAPANESEMOUNTAINS,Wrong Answer.
mysterymachine,2020-02-01 13:46:34,submission,flying-high,CANOPY,Wrong Answer.
duckgizzards,2020-02-01 13:46:47,submission,the-key-is-going-slow-and-steady,VENICEBEACH,Wrong Answer.
bmf,2020-02-01 13:46:48,submission,art-of-the-dress,GREENBOOTS,Correct!
bmf,2020-02-01 13:46:48,solve,art-of-the-dress,,
Anaxciot,2020-02-01 13:46:52,submission,art-of-the-dress,THECAPEISBLUE,Wrong Answer.
mysterymachine,2020-02-01 13:46:58,submission,flying-high,CANADA,Wrong Answer.
mamatete,2020-02-01 13:46:58,submission,number-hunting,PERFECT,Correct!
mamatete,2020-02-01 13:46:58,solve,number-hunting,,
mamatete,2020-02-01 13:46:58,unlock,a-to-zecora,,
pink_e_pi,2020-02-01 13:47:00,submission,flying-high,1258FT,Wrong Answer.
teammate,2020-02-01 13:47:07,submission,the-key-is-going-slow-and-steady,BALTIMORECONVENTIONCENTER,Wrong Answer.
duckgizzards,2020-02-01 13:47:12,submission,the-key-is-going-slow-and-steady,SANTAMONICAPIER,Wrong Answer.
ragers,2020-02-01 13:47:14,submission,not-quite-a-polka,MAIDOFTHEMIST,Correct!
ragers,2020-02-01 13:47:14,solve,not-quite-a-polka,,
teammate,2020-02-01 13:47:19,submission,its-a-long-story,BALTIMORECONVENTIONCENTER,Correct!
teammate,2020-02-01 13:47:19,solve,its-a-long-story,,
Lesgaulois,2020-02-01 13:47:24,submission,art-of-the-dress,PARTISAN,"It's time we settled this, with a vote. As a team, vote by sending a single email to puzzlesaremagic+thedress@gmail.com, whose subject is exactly ""White and Gold"" or ""Blue and Black"". Put your team name in the body. You should get a reply soon."
PictureGame,2020-02-01 13:47:30,submission,imperial-geography,THREE,Wrong Answer.
duckgizzards,2020-02-01 13:47:34,submission,the-key-is-going-slow-and-steady,DISNEYLAND,Wrong Answer.
KPaNE,2020-02-01 13:47:39,submission,the-key-is-going-slow-and-steady,CELESTIA,Wrong Answer.
Lesgaulois,2020-02-01 13:47:45,submission,art-of-the-dress,LESGAULOIS,Wrong Answer.
duckgizzards,2020-02-01 13:47:46,submission,the-key-is-going-slow-and-steady,LOSANGELES,Wrong Answer.
YayAway,2020-02-01 13:47:49,submission,applejacks-game,APPLE,Wrong Answer.
UrsaCalliope,2020-02-01 13:47:55,submission,applejacks-game,LONGBRANCHSALOON,Correct!
UrsaCalliope,2020-02-01 13:47:55,solve,applejacks-game,,
pppppp,2020-02-01 13:48:14,submission,art-of-the-dress,GREENBOOTS,Correct!
pppppp,2020-02-01 13:48:14,solve,art-of-the-dress,,
zofiyaslightning,2020-02-01 13:48:16,submission,equestrian-tour,TARDIS,Correct!
zofiyaslightning,2020-02-01 13:48:16,solve,equestrian-tour,,
zofiyaslightning,2020-02-01 13:48:16,unlock,cross-eyed,,
zofiyaslightning,2020-02-01 13:48:16,unlock,imperial-geography,,
zofiyaslightning,2020-02-01 13:48:16,unlock,number-hunting,,
zofiyaslightning,2020-02-01 13:48:16,unlock,recommendations,,
pink_e_pi,2020-02-01 13:48:42,submission,flying-high,TAIPEI101,Wrong Answer.
nes-mich,2020-02-01 13:48:55,submission,flying-high,125OFT,Wrong Answer.
duckgizzards,2020-02-01 13:48:59,submission,the-key-is-going-slow-and-steady,THEGETTY,Wrong Answer.
nes-mich,2020-02-01 13:49:03,submission,flying-high,ABEOFT,Wrong Answer.
fredherrington,2020-02-01 13:49:08,submission,flying-high,TWELVEBEAT,Wrong Answer.
duckgizzards,2020-02-01 13:49:12,submission,the-key-is-going-slow-and-steady,ANGELENO,Wrong Answer.
duckgizzards,2020-02-01 13:49:21,submission,the-key-is-going-slow-and-steady,LABREA,Wrong Answer.
eggplant,2020-02-01 13:49:23,submission,art-of-the-dress,PARTISAN,"It's time we settled this, with a vote. As a team, vote by sending a single email to puzzlesaremagic+thedress@gmail.com, whose subject is exactly ""White and Gold"" or ""Blue and Black"". Put your team name in the body. You should get a reply soon."
teammate,2020-02-01 13:49:33,submission,the-key-is-going-slow-and-steady,VENETIAN,Correct!
teammate,2020-02-01 13:49:33,solve,the-key-is-going-slow-and-steady,,
teammate,2020-02-01 13:49:33,unlock,a-to-zecora,,
duckgizzards,2020-02-01 13:49:38,submission,the-key-is-going-slow-and-steady,PASADENA,Wrong Answer.
firegate,2020-02-01 13:49:59,submission,applejacks-game,BRAEBURNGOLDENDELICIOUSGOLDENDELICIOUSMCINTOSHJAZZFUJI,Wrong Answer.
duckgizzards,2020-02-01 13:50:04,submission,the-key-is-going-slow-and-steady,CHARGERS,Wrong Answer.
ducksoup,2020-02-01 13:50:15,submission,applejacks-game,LONGBRANCHSALOON,Correct!
ducksoup,2020-02-01 13:50:15,solve,applejacks-game,,
duckgizzards,2020-02-01 13:50:15,submission,the-key-is-going-slow-and-steady,CLIPPERS,Wrong Answer.
PictureGame,2020-02-01 13:50:16,submission,imperial-geography,SIX,Wrong Answer.
UMDB2B,2020-02-01 13:50:24,submission,flying-high,NEVER,Wrong Answer.
mysterymachine,2020-02-01 13:50:26,submission,flying-high,CAMPUS,Wrong Answer.
mysterymachine,2020-02-01 13:50:30,submission,flying-high,CAREER,Wrong Answer.
duckgizzards,2020-02-01 13:50:31,submission,the-key-is-going-slow-and-steady,DESCANSO,Wrong Answer.
UMDB2B,2020-02-01 13:50:32,submission,flying-high,CABED,Wrong Answer.
trotsteppers,2020-02-01 13:50:34,submission,the-key-is-going-slow-and-steady,TORTOISE,Wrong Answer.
mysterymachine,2020-02-01 13:50:35,submission,flying-high,CALLED,Wrong Answer.
fredherrington,2020-02-01 13:50:37,submission,its-a-long-story,BALTIMORECONVENTIONCENTER,Correct!
fredherrington,2020-02-01 13:50:37,solve,its-a-long-story,,
fredherrington,2020-02-01 13:50:37,unlock,equestrian-tour,,
pink_e_pi,2020-02-01 13:50:37,submission,flying-high,EMPIRESTATE,Wrong Answer.
duckgizzards,2020-02-01 13:50:51,submission,the-key-is-going-slow-and-steady,GOLDRUSH,Wrong Answer.
duckgizzards,2020-02-01 13:50:52,submission,the-key-is-going-slow-and-steady,BRADBURY,Wrong Answer.
pink_e_pi,2020-02-01 13:50:55,submission,flying-high,EMPIRESTATEBUILDING,Correct!
